num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/num_episodes_lifetime,env_runners/env_reset_timer,env_runners/env_to_module_sum_episodes_length_in,env_runners/env_step_timer,env_runners/episode_duration_sec_mean,env_runners/sample,env_runners/num_episodes,env_runners/weights_seq_no,env_runners/episode_return_mean,env_runners/episode_len_min,env_runners/episode_len_max,env_runners/rlmodule_inference_timer,env_runners/episode_return_max,env_runners/episode_len_mean,env_runners/episode_return_min,env_runners/num_env_steps_sampled,env_runners/num_env_steps_sampled_lifetime,env_runners/env_to_module_sum_episodes_length_out,env_runners/num_env_steps_sampled_lifetime_throughput,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/num_agent_steps_sampled/default_agent,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/agent_episode_return_mean/default_agent,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/num_module_steps_sampled/default_policy,env_runners/module_episode_return_mean/default_policy,env_runners/num_module_steps_sampled_lifetime/default_policy,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/curr_entropy_coeff,learners/default_policy/vf_loss,learners/default_policy/num_module_steps_trained,learners/default_policy/vf_loss_unclipped,learners/default_policy/vf_explained_var,learners/default_policy/num_trainable_parameters,learners/default_policy/curr_kl_coeff,learners/default_policy/entropy,learners/default_policy/mean_kl_loss,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/total_loss,learners/default_policy/policy_loss,learners/default_policy/module_train_batch_size_mean,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/weights_seq_no,learners/default_policy/num_module_steps_trained_lifetime_throughput,learners/__all_modules__/learner_connector/connector_pipeline_timer,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad 
1,46080.0,False,32,95da9_00001,2025-08-29_22-31-49,1756488709,5.32658052444458,176.71153020858765,25344,MSI,127.0.0.1,176.71153020858765,32,6.5938224687793205,2.1492961269368277e-05,6.593415675757969,3.1683591210745434,3.421093003669352,0.003097588706454268,1536.0,0.3663434000045527,379.2477214892542,0.042107377288012574,1.5086895619996357,3.083081164268311,48.0,31.0,1.0068544405698776,30,30,0.0004909573968260018,1.906638741493225,30.0,0.051827773451805115,1440.0,46080.0,379.2477214892542,159.77249831743242,2,0,0,33.41428571428572,89.65714285714286,0.000470954287873482,1440.0,0.0022492607413539057,1.0068544405698776,46080.0,1440.0,1.0068544405698776,46080.0,16617984,0,1429504,519312,1488.0,1440.0,44672,135939,162392.27326313578,13969.621683150024,13969.472648203398,1429504,0.0,0.16410603,44672,0.16410603,0.16828132,135939,0.11250000447034836,-0.56756616,0.0075647496,3e-05,1.0,0.1223535,-0.042603567,128.0,5.2546325,32.0,13969.632180515913,0.12632801766673624,8.355713649679997e-06,7.942361197094892e-05,1.829089404718488e-05,0.00013289834194443907,0.0001060098661269716,0.000361268295382005,0.0010113742147310665,4.038846090666761e-06,0.00024532322403909656,0.000340465004055206,0.00010860908050199961,0.01319302339412909,0.051965404283075986,0.0077033544155336265,0.00024555444697780626,9.881419226532211e-06,0.051504805915559886,0.0010845431105822399,3.5581294836249264e-05
1,47520.0,False,33,95da9_00001,2025-08-29_22-31-54,1756488714,5.3268280029296875,182.03835821151733,25344,MSI,127.0.0.1,182.03835821151733,33,6.581093517091193,2.1414031528092476e-05,6.580686667000659,3.153196485864111,3.423535432632414,0.0030878868189810832,1584.0,0.3663434000045527,379.2524715508877,0.042780927339934854,1.5214495680062101,3.0678782651259766,48.0,32.0,0.8804332437459379,30,30,0.0005025724936230942,1.9877735376358032,30.0,0.0056693521328270435,1440.0,47520.0,379.2524715508877,159.05917500694136,2,0,0,36.15,89.7875,0.0004891185540114017,1440.0,0.002312765819637053,0.8804332437459379,47520.0,1440.0,0.8804332437459379,47520.0,17137296,0,1474176,519312,1488.0,1440.0,44672,135939,162860.86661158217,14009.785053187159,14009.683288293265,1474176,0.0,0.2033034,44672,0.2033034,0.083064795,135939,0.11250000447034836,-0.579051,0.013751471,3e-05,1.0,0.16928095,-0.03556949,128.0,2.1424673,33.0,14009.778189694636,0.1263079204899657,8.857614665457513e-06,8.235876947516757e-05,1.8708519433304343e-05,0.00013978507325332985,0.00010643517001784984,0.00037274599648470113,0.0010467822474435253,4.135043918339153e-06,0.0002516465041233295,0.00034479489194912333,0.00011093306065126742,0.013154926160470556,0.051926335240140876,0.007732450871582138,0.00024494190198962425,9.869604532574595e-06,0.05153402285632106,0.0010864246797613573,3.5496481623108034e-05
1,48960.0,False,34,95da9_00001,2025-08-29_22-31-59,1756488719,5.287038564682007,187.32539677619934,25344,MSI,127.0.0.1,187.32539677619934,34,6.5680893549197465,2.1360891274591767e-05,6.5676819793306445,3.1374367350053505,3.4262830103060455,0.0030921849508910655,1632.0,0.3663434000045527,379.2559500370279,0.04291121758030336,1.4667812340019737,3.052153727974692,48.0,33.0,1.0501006582379342,30,30,0.0005021548306257942,1.9887752532958984,30.0,0.006173573434352875,1440.0,48960.0,379.2559500370279,158.33606861168641,2,0,0,31.65,89.83749999999999,0.0004921924652368202,1440.0,0.0022993640922852046,1.0501006582379342,48960.0,1440.0,1.0501006582379342,48960.0,17656608,0,1518848,519312,1488.0,1440.0,44672,135939,162631.4799371377,13990.002403147962,13989.882980058821,1518848,0.0,0.22366813,44672,0.22366813,0.13998282,135939,0.11250000447034836,-0.6553706,0.009867729,3e-05,1.0,0.012590856,-0.21218742,128.0,1.7903463,34.0,13990.031223299404,0.1264811902849165,8.835351532093368e-06,8.30593615495966e-05,1.873494209673251e-05,0.00014149818313837493,0.00010617831599287776,0.0003719295197271201,0.0010405626566170674,4.144568647757254e-06,0.00025114106667779,0.00034141365476138405,0.00011071176537134087,0.01311888189849228,0.05193145488818688,0.007755378362549995,0.00024528548270017343,9.888908221605848e-06,0.05172175662736951,0.0010816404326937348,3.546851638643324e-05
1,50400.0,False,35,95da9_00001,2025-08-29_22-32-05,1756488725,5.2035675048828125,192.52896428108215,25344,MSI,127.0.0.1,192.52896428108215,35,6.554380533370465,2.1338282652060863e-05,6.553971601537459,3.121477965655697,3.428536637202801,0.0030855781014281995,1680.0,0.3663434000045527,379.25849734414976,0.04235063104243095,1.395687264003791,3.0358234951952188,48.0,34.0,1.0382077646255494,30,30,0.0004972456561987678,1.9934345483779907,30.0,0.18793798983097076,1440.0,50400.0,379.25849734414976,157.61406664678984,2,0,0,32.27142857142857,89.8142857142857,0.0004933072554419611,1440.0,0.002311955253462253,1.0382077646255494,50400.0,1440.0,1.0382077646255494,50400.0,18175920,0,1563520,519312,1488.0,1440.0,44672,135939,162683.62231787626,13994.355338700552,13994.265732893922,1563520,0.0,0.25013468,44672,0.25013468,0.09960711,135939,0.16875000298023224,-0.7020833,0.021069745,3e-05,1.0,0.28972742,0.037222378,128.0,7.948739,35.0,13994.392654932402,0.12634784138226896,8.842761345655488e-06,8.345979406778771e-05,1.897713602874257e-05,0.0001424650290134186,0.00010498953153679228,0.0003761497916038784,0.0010478936228150652,4.2265433834958205e-06,0.00025257881779856145,0.00033977574385668556,0.0001110459760186754,0.013075476079706482,0.051671934339608386,0.0077869665787801325,0.00024468362799776034,9.918019531968332e-06,0.0518630260611328,0.0010811880281209878,3.5423831254755414e-05
1,51840.0,False,36,95da9_00001,2025-08-29_22-32-10,1756488730,5.311849117279053,197.8408133983612,25344,MSI,127.0.0.1,197.8408133983612,36,6.541871013036937,2.132490018428571e-05,6.541460574522142,3.1069454819992117,3.4305627998307133,0.003078813320500545,1728.0,0.3663434000045527,379.2603627457387,0.04253839413883587,1.529527864002157,3.0210863737433584,48.0,35.0,1.0151377615332604,30,30,0.0005013194363664437,1.9483072757720947,30.0,0.04501136392354965,1440.0,51840.0,379.2603627457387,156.87967532155915,2,0,0,32.9625,89.85,0.0004960021673272628,1440.0,0.0028805146190186183,1.0151377615332604,51840.0,1440.0,1.0151377615332604,51840.0,18695232,0,1608192,519312,1488.0,1440.0,44672,135939,162388.18252744983,13968.838802592532,13968.876498615837,1608192,0.0,0.1866475,44672,0.1866475,0.13506407,135939,0.16875000298023224,-0.75305015,0.01096245,3e-05,1.0,0.10494237,-0.083555035,128.0,1.1503955,36.0,13968.925802050053,0.12628907496877254,8.92253597984047e-06,8.365221259834109e-05,1.895753333576298e-05,0.00014541787350685307,0.00010422179489498476,0.00036847672760873917,0.0010494319213683258,4.180546857748128e-06,0.0008249281939880942,0.00034108624870321784,0.00011156670064427611,0.013036336318601374,0.05166284399656128,0.007803129913051757,0.0002446717916326226,9.926839576937323e-06,0.05183836280045087,0.001081279147623644,3.534159268504362e-05
1,53280.0,False,37,95da9_00001,2025-08-29_22-32-15,1756488735,5.368627071380615,203.20944046974182,25344,MSI,127.0.0.1,203.20944046974182,37,6.53006977690677,2.126265116807813e-05,6.529658972777428,3.090928860178719,3.434784828832056,0.0030701881872533393,1776.0,0.3663434000045527,379.26172878560783,0.0420702036289929,1.388531246006023,3.0050233690060018,48.0,36.0,1.097482369095087,30,30,0.0004920945566294148,1.9844592809677124,30.0,0.03684992343187332,1440.0,53280.0,379.26172878560783,156.1609788882056,2,0,0,31.614285714285717,89.88571428571429,0.0004873646246861266,1440.0,0.0027074342075035563,1.097482369095087,53280.0,1440.0,1.097482369095087,53280.0,19214544,0,1652864,519312,1488.0,1440.0,44672,135939,162327.10792102822,13963.507105940249,13963.562216439776,1652864,0.0,0.252555,44672,0.252555,0.07444459,135939,0.16875000298023224,-0.7541461,0.018623933,3e-05,1.0,0.24351959,-0.01217821,128.0,4.0610523,37.0,13963.574436291507,0.12779289221906584,8.623831528689209e-06,8.225391333656113e-05,1.8786213591688457e-05,0.0001423319914639985,0.00010271378192547081,0.0003703110413894343,0.001040866403180087,4.182965339411055e-06,0.0006692785657687404,0.00033503149919487235,0.00010975763849053281,0.01298665895570755,0.05322790455649254,0.007829690614055529,0.0002439540734939934,9.90457118540733e-06,0.05180202717242257,0.0010829243561302788,3.525317644772749e-05
1,54720.0,False,38,95da9_00001,2025-08-29_22-32-20,1756488740,5.003391981124878,208.2128324508667,25344,MSI,127.0.0.1,208.2128324508667,38,6.514727396138121,2.1234024311234304e-05,6.514315229049741,3.074552703577292,3.4358193105434376,0.0030644613057958033,1824.0,0.3663434000045527,379.262729141207,0.04138250023115537,1.354043943999568,2.988805123315962,48.0,37.0,1.1027079309523105,30,30,0.0004907180404499817,1.9820746183395386,30.0,0.022534020245075226,1440.0,54720.0,379.262729141207,155.4376243880456,2,0,0,31.8,89.87142857142855,0.0004890206144487848,1440.0,0.0025899381862032125,1.1027079309523105,54720.0,1440.0,1.1027079309523105,54720.0,19733856,0,1697536,519312,1488.0,1440.0,44672,135939,162782.1083569244,14002.829457582586,14002.817667349213,1697536,0.0,0.21419437,44672,0.21419437,0.061335266,135939,0.16875000298023224,-0.89460665,0.015801411,3e-05,1.0,0.28631622,0.06945535,128.0,5.792464,38.0,14002.968781228006,0.12754116729710233,8.521256815924943e-06,8.286629343565342e-05,1.8889222512596878e-05,0.0001430171659806386,0.0001027603788998659,0.0003743985973851915,0.001033802649295877,4.295097185127339e-06,0.000556652914092469,0.0003332315897561904,0.00011032268725655588,0.01292391336617962,0.053128857511141665,0.007807607708129796,0.00024382853291669284,9.899525607239025e-06,0.0517418949006446,0.0010779911120620534,3.524164436940941e-05
1,56160.0,False,39,95da9_00001,2025-08-29_22-32-25,1756488745,4.975172996520996,213.1880054473877,25344,MSI,127.0.0.1,213.1880054473877,39,6.499238797176695,2.1199684259348562e-05,6.498825320759754,3.057593668541737,3.4372875654375736,0.0030636896926136514,1872.0,0.3663434000045527,379.26346170498323,0.04026821091961079,1.2717353460018057,2.9719492945829895,48.0,38.0,0.954321520626545,30,30,0.0004833336152267703,1.9695732593536377,30.0,0.03374221548438072,1440.0,56160.0,379.26346170498323,154.76859559021605,2,0,0,34.2375,90.0375,0.0004801404774405981,1440.0,0.0024565091886531837,0.954321520626545,56160.0,1440.0,0.954321520626545,56160.0,20253168,0,1742208,519312,1488.0,1440.0,44672,135939,162105.91944743812,13944.39402946128,13944.702029185226,1742208,0.0,0.21547815,44672,0.21547815,0.107546866,135939,0.08437500149011612,-0.7491929,0.003918612,3e-05,1.0,0.17685844,-0.039280977,128.0,6.4560776,39.0,13944.48820398528,0.12723981762371772,8.45937561773454e-06,8.155280630412593e-05,1.8762256061714984e-05,0.00014020524012515003,0.00010163933212102046,0.00036578239391530634,0.0010048560014370117,4.187686853166654e-06,0.00046852635336786484,0.0003303416150828245,0.00010935131641825922,0.012864320232565037,0.05295427693621149,0.007788144631486116,0.0002430662475437314,9.926530146439582e-06,0.051702456951496265,0.0010731152010775027,3.519922795790182e-05
1,57600.0,False,40,95da9_00001,2025-08-29_22-32-31,1756488751,5.603726387023926,218.79173183441162,25344,MSI,127.0.0.1,218.79173183441162,40,6.490209444204951,2.1161687577523705e-05,6.489795002551762,3.044394250856128,3.4414517687829953,0.0030641217959391062,1920.0,0.3663434000045527,379.26399816390517,0.041769952610986455,1.5545774059952238,2.9581601566374696,48.0,39.0,1.035785815641284,30,30,0.0005001561099370799,1.9848048686981201,30.0,0.030691277235746384,1440.0,57600.0,379.26399816390517,154.10269038805745,2,0,0,42.287499999999994,90.63749999999999,0.0004922186772572778,1440.0,0.0024831726618016747,1.035785815641284,57600.0,1440.0,1.035785815641284,57600.0,20772480,0,1786880,519312,1488.0,1440.0,44672,135939,161695.2851979483,13909.045731467888,13909.346926634851,1786880,0.0,0.21111251,44672,0.21111251,0.09048402,135939,0.12656250596046448,-0.7664469,0.023323597,3e-05,1.0,0.041792676,-0.17128775,128.0,7.705125,40.0,13909.12066302457,0.1270638834477736,8.634190179302952e-06,8.370069756657841e-05,1.925639034546388e-05,0.00014366021340306523,0.0001042349061835033,0.0003805832917375966,0.0010475586822065132,4.388399812696801e-06,0.0004189223593614242,0.000339136138181387,0.00011346563203295761,0.01281356703019621,0.05279401416671739,0.007795336185107784,0.00024240858518102882,1.0137264877161694e-05,0.05173009938204872,0.00107500104909615,3.519423599224557e-05
1,59040.0,False,41,95da9_00001,2025-08-29_22-32-36,1756488756,4.653760671615601,223.44549250602722,25344,MSI,127.0.0.1,223.44549250602722,41,6.4717816657631415,2.1091070611238812e-05,6.471366352526125,3.028501134347616,3.438923780095059,0.0030552065775203644,1968.0,0.3663434000045527,379.2643910145811,0.041254563658769956,1.3665690320020076,2.9423822360712304,48.0,40.0,1.1988946618139744,30,30,0.0004955995090030267,1.9848048686981201,30.0,0.03484597057104111,1440.0,59040.0,379.2643910145811,153.42823357314847,2,0,0,32.03333333333333,90.73333333333333,0.00048477160870389767,1440.0,0.002425193027779608,1.1988946618139744,59040.0,1440.0,1.1988946618139744,59040.0,21291792,0,1831552,519312,1488.0,1440.0,44672,135939,162470.31061423136,13975.546759989642,13975.90969901512,1831552,0.0,0.20499036,44672,0.20499036,0.14013344,135939,0.12656250596046448,-0.80089796,0.014949474,3e-05,1.0,0.02852683,-0.17835556,128.0,2.8363476,41.0,13975.58302023878,0.12668316261361678,8.452844882701684e-06,8.284545373157949e-05,1.9233567981582787e-05,0.00014126171599757238,0.0001019338982699865,0.0003792344545454738,0.001043790865505639,4.3612672922321925e-06,0.00037132098899973103,0.00033738004247015627,0.00011232434506959574,0.012751473360438505,0.05257769102531153,0.0077796268234028715,0.00024177649958662866,1.0132892384919326e-05,0.051651093387995325,0.0010707940383682302,3.5103293873476056e-05
1,60480.0,False,42,95da9_00001,2025-08-29_22-32-41,1756488761,5.37770676612854,228.82319927215576,25344,MSI,127.0.0.1,228.82319927215576,42,6.460776503105193,2.1084160294329852e-05,6.460359513000974,3.0139646150044155,3.442455153294263,0.0030513665119987713,2016.0,0.3663434000045527,379.2646787004551,0.04147819876471378,1.4262898740009404,2.927608816210056,48.0,41.0,1.0645595656335354,30,30,0.0004929410018239189,1.9734625816345215,30.0,0.08830264210700989,1440.0,60480.0,379.2646787004551,152.83880667518258,2,0,0,35.4875,90.53750000000001,0.00048206349069906354,1440.0,0.002389332370333266,1.0645595656335354,60480.0,1440.0,1.0645595656335354,60480.0,21811104,0,1876224,519312,1488.0,1440.0,44672,135939,161388.80639401713,13882.419614241344,13882.775615651784,1876224,0.0,0.21899337,44672,0.21899337,0.094390035,135939,0.12656250596046448,-0.74664605,0.010620638,3e-05,1.0,0.11282658,-0.10751098,128.0,3.830301,42.0,13882.522423000564,0.1266709919874651,8.569866108898036e-06,8.348321890795296e-05,1.89601991620543e-05,0.00013985721776497675,0.0001008087109152451,0.000377468016973729,0.001045936337256118,4.329195193712214e-06,0.00033901028697788427,0.00033488541539732016,0.00011107920984504486,0.012682625627100841,0.05248462211535701,0.007811159555284238,0.0002414117345072488,1.0114563510996473e-05,0.051776767454003204,0.0010663560979971393,3.5026261274882656e-05
1,61920.0,False,43,95da9_00001,2025-08-29_22-32-46,1756488766,4.9753172397613525,233.79851651191711,25344,MSI,127.0.0.1,233.79851651191711,43,6.445867463074048,2.1026318692250824e-05,6.445449277871346,2.99859745885484,3.4429172757616198,0.0030448138465576043,2064.0,0.3663434000045527,379.26488937378986,0.04112831550560345,1.3744440219993703,2.9123861570475693,48.0,42.0,1.0763343185558916,30,30,0.0004933227579116421,1.9877197742462158,30.0,0.02867727167904377,1440.0,61920.0,379.26488937378986,152.2452436458682,2,0,0,36.114285714285714,90.5142857142857,0.0004879076617618647,1440.0,0.002379325784265969,1.0763343185558916,61920.0,1440.0,1.0763343185558916,61920.0,22330416,0,1920896,519312,1488.0,1440.0,44672,135939,162231.16545208977,13955.010851217445,13955.311109306012,1920896,0.0,0.25686648,44672,0.25686648,0.08867735,135939,0.06328125298023224,-0.91147256,0.0011337011,3e-05,1.0,0.20586894,-0.051141024,128.0,10.8713875,43.0,13955.1329978634,0.12649561306721535,8.63886745724524e-06,8.382739886891391e-05,1.9122464666846834e-05,0.00014211128526071712,0.00010238449221165043,0.00038202098757190636,0.0010498841496347313,4.374483468726184e-06,0.00031737354697191397,0.0003367480381323987,0.00011141422687595364,0.01263890337032534,0.052374477894183466,0.00783691595959148,0.00024071861687895738,1.0101417381808706e-05,0.051737056779899995,0.0010620065367827206,3.4960998503958e-05
1,63360.0,False,44,95da9_00001,2025-08-29_22-32-52,1756488772,5.5046546459198,239.3031711578369,25344,MSI,127.0.0.1,239.3031711578369,44,6.4363878724435315,2.100705579554333e-05,6.435968119092729,2.984203032266521,3.4478289110044193,0.00304496670769042,2112.0,0.3663434000045527,379.26504365058287,0.04172935098641545,1.4707696660002694,2.8982582489771316,48.0,43.0,1.0540273978188635,30,30,0.0004993584553590784,1.996832251548767,30.0,0.022638985887169838,1440.0,63360.0,379.26504365058287,151.68260783953244,2,0,0,36.125,90.275,0.000490833011612704,1440.0,0.002377022297479166,1.0540273978188635,63360.0,1440.0,1.0540273978188635,63360.0,22849728,0,1965568,519312,1488.0,1440.0,44672,135939,161128.11492958295,13860.198768138067,13860.462844501704,1965568,0.0,0.19671008,44672,0.19671008,0.102375746,135939,0.03164062649011612,-0.8573368,0.0038135557,3e-05,1.0,0.088266395,-0.108685024,128.0,1.7341478,44.0,13860.320705770539,0.12653503593675527,8.593329871382394e-06,8.423119968765462e-05,1.9243847427197695e-05,0.00014241212600577156,0.00010387785502805173,0.0003850972702790226,0.0010567627100325847,4.4340721592332245e-06,0.0003020238861703106,0.00033849052574244794,0.0001118304368352779,0.012611657336592441,0.05235745611567679,0.007823633800252902,0.00024101543092707657,1.0119403532038721e-05,0.05183290321201922,0.0010639644711473504,3.4935388657707834e-05
1,64800.0,False,45,95da9_00001,2025-08-29_22-32-57,1756488777,5.051826238632202,244.35499739646912,25344,MSI,127.0.0.1,244.35499739646912,45,6.422476247718634,2.100498507517269e-05,6.422054540902233,2.9696703739439028,3.4484509188944013,0.0030393310403846563,2160.0,0.3663434000045527,379.26515662799824,0.041746568333654734,1.429668580001453,2.883835990987558,48.0,44.0,1.0892092353105545,30,30,0.0005046821291243465,1.9906907081604004,30.0,0.11398495733737946,1440.0,64800.0,379.26515662799824,151.09958561108996,2,0,0,33.98571428571429,90.41428571428571,0.0004921893276656706,1440.0,0.00239431761849494,1.0892092353105545,64800.0,1440.0,1.0892092353105545,64800.0,23369040,0,2010240,519312,1488.0,1440.0,44672,135939,161756.83744397567,13914.375387493954,13914.595908041636,2010240,0.0,0.2526371,44672,0.2526371,0.13673973,135939,0.03164062649011612,-0.8253516,0.014198757,3e-05,1.0,0.101171434,-0.15191495,128.0,11.097105,45.0,13914.529115734626,0.1262310965772679,8.625244222412314e-06,8.425498789303571e-05,1.931292580190925e-05,0.0001429812964635451,0.00010372371781799345,0.00039056058531562515,0.0010682863004758628,4.4891793831869965e-06,0.0002936286225658116,0.0003441215090140815,0.00011260780128101745,0.012563604762762033,0.05214310755461947,0.0078209504624565,0.00024112827662064448,1.0101209546644673e-05,0.051800151179971256,0.001060083826679496,3.4873034628183916e-05
1,66240.0,False,46,95da9_00001,2025-08-29_22-33-02,1756488782,5.27569580078125,249.63069319725037,25344,MSI,127.0.0.1,249.63069319725037,46,6.410931651241365,2.0944935202441748e-05,6.410508386493393,2.953680765204891,3.4528857737051966,0.003041927729725851,2208.0,0.3663434000045527,379.2652393617402,0.04043411755283981,1.2705903920019046,2.8680626815775456,48.0,45.0,1.1831106570363046,30,30,0.0004962226826670419,1.9226741790771484,30.0,0.1633816361427307,1440.0,66240.0,379.2652393617402,150.5746879464656,2,0,0,36.6625,90.5375,0.0004835954166200789,1440.0,0.0023567281467111382,1.1831106570363046,66240.0,1440.0,1.1831106570363046,66240.0,23888352,0,2054912,519312,1488.0,1440.0,44672,135939,159448.02740567946,13715.795296311844,13715.99143258096,2054912,0.0,0.1627711,44672,0.1627711,0.14978248,135939,0.03164062649011612,-0.9273283,0.007430559,3e-05,1.0,0.05986337,-0.103142835,128.0,15.139602,46.0,13715.940674611047,0.12614153561175503,8.457136775553598e-06,8.34164978910277e-05,1.895276529177127e-05,0.0001397497481071043,0.00010292264843784926,0.000386340884563672,0.0010545765250115158,4.666190550543897e-06,0.00028114308397786094,0.00033987342957732497,0.0001116625465253762,0.012526978715363294,0.052151877479001914,0.007802349957704515,0.00024156499400368063,1.009019755440602e-05,0.05176282866820089,0.0010557679879574333,3.4820304207485674e-05
1,67680.0,False,47,95da9_00001,2025-08-29_22-33-07,1756488787,4.958333492279053,254.58902668952942,25344,MSI,127.0.0.1,254.58902668952942,47,6.396339015729192,2.0899485352964414e-05,6.395914954628242,2.9393230405532447,3.4526509039676982,0.0030393724521408736,2256.0,0.3663434000045527,379.2652999479383,0.0406550581982311,1.4217318460019306,2.853954513761817,48.0,46.0,1.1658632516860963,30,30,0.0005048365234182521,1.9912885427474976,30.0,0.0805143490433693,1440.0,67680.0,379.2652999479383,150.03319391199497,2,0,0,41.18571428571429,91.21428571428571,0.0004931340461079916,1440.0,0.002386975785967334,1.1658632516860963,67680.0,1440.0,1.1658632516860963,67680.0,24407664,0,2099584,519312,1488.0,1440.0,44672,135939,158498.3385149407,13633.89982090514,13634.14600597059,2099584,0.0,0.30860925,44672,0.30860925,0.086124,135939,0.03164062649011612,-1.0227183,0.014966825,3e-05,1.0,0.37791812,0.06883534,128.0,5.861157,47.0,13633.930895161642,0.12574314625549832,8.462663552423745e-06,8.480573570964659e-05,1.908842264741147e-05,0.00014288278833917984,0.00010483166892906397,0.0003940728798478193,0.0010700005921623424,4.6666952930693156e-06,0.0002814040935764991,0.00034345810180744533,0.00011299100395902617,0.012474238928680239,0.051940194704299565,0.007776800457803764,0.00024149434445733248,1.0061295545028875e-05,0.05165784938158242,0.0010548113078429572,3.4693101101984025e-05
1,69120.0,False,48,95da9_00001,2025-08-29_22-33-12,1756488792,4.755767822265625,259.34479451179504,25344,MSI,127.0.0.1,259.34479451179504,48,6.379862584571553,2.0902490949554147e-05,6.379437528081906,2.923332146147711,3.452170592927872,0.003032999727755155,2304.0,0.3663434000045527,379.26534431541523,0.03961860155446921,1.2663350340002217,2.8382627611243048,48.0,47.0,1.070260646790266,30,30,0.0004978197474533777,1.9665030241012573,30.0,0.07836856693029404,1440.0,69120.0,379.26534431541523,149.56572331335508,2,0,0,38.528571428571425,91.45714285714284,0.0004799394847723983,1440.0,0.0023048110016069805,1.070260646790266,69120.0,1440.0,1.070260646790266,69120.0,24926976,0,2144256,519312,1488.0,1440.0,44672,135939,159204.6876241231,13694.683808159805,13694.917941404601,2144256,0.0,0.18883914,44672,0.18883914,0.14922088,135939,0.04746093973517418,-1.0508301,0.027400196,3e-05,1.0,0.1141898,-0.0755163,128.0,2.6935987,48.0,13694.714516491222,0.1271904517931107,8.239422430686348e-06,8.176681416870332e-05,1.8986789290250018e-05,0.00013767581357428276,0.00010467871603847035,0.0003832274633374444,0.001025803839424504,4.417289257092618e-06,0.00026597371229702114,0.00033984741665607504,0.00011157032127154587,0.012424147539134133,0.05356216275699219,0.007756586453748668,0.0002410574009402352,1.0049682685191887e-05,0.051560882887880875,0.001050477194932784,3.463116993278836e-05
